APN,RSO Year,Address,City,Zip,RSO Units,Prior Council District,Council District,Land Use Code,Unit Range
4329002159,2019,2160 CENTURY PARK E 1506-N,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002160,2019,2160 CENTURY PARK E NO 1505,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002161,2019,2160 CENTURY PARK E NO 1503,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002162,2019,2160 CENTURY PARK E NO 1501,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002163,2019,2160 CENTURY PARK E NO 1507,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002164,2019,2160 CENTURY PARK E NO 1508,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002165,2019,2160 CENTURY PARK E NO 1509,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002166,2019,2160 CENTURY PARK E NO 1512,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002167,2019,2160 CENTURY PARK E NO 1511,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002168,2019,2160 CENTURY PARK E NO 1510,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002169,2019,2160 CENTURY PARK E NO 1602,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002170,2019,2160 CENTURY PARK E NO 1604,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002171,2019,2160 CENTURY PARK E NO 1606,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002172,2019,2160 CENTURY PARK E NO 1605,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002173,2019,2160 CENTURY PARK E NO 1603,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002174,2019,2160 CENTURY PARK E NO 1601N,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002175,2019,2160 CENTURY PARK E NO 1607,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002176,2019,2160 CENTURY PARK E NO 1608,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002177,2019,2160 CENTURY PARK E NO 1609,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002178,2019,2160 CENTURY PARK E NO 1612,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002179,2019,2160 CENTURY PARK E NO 1611,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002180,2019,2160 CENTURY PARK E NO 1610,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002181,2019,2160 CENTURY PARK E NO 1702,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002182,2019,2160 CENTURY PARK E NO 1704,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002183,2019,2160 CENTURY PARK E NO 1706,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002184,2019,2160 CENTURY PARK E NO 1705,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002185,2019,2160 CENTURY PARK E NO 1703N,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002186,2019,2160 CENTURY PARK E NO 1701N,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002187,2019,2160 CENTURY PARK E NO 1707,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002188,2019,2160 CENTURY PARK E NO 1708,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002189,2019,2160 CENTURY PARK E NO 1709,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002190,2019,2160 CENTURY PARK NO 1712N,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002191,2019,2160 CENTURY PARK E NO 1711,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002192,2019,2160 CENTURY PARK E NO 1710,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002193,2019,2160 CENTURY PARK E NO 1802,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002194,2019,2160 CENTURY PARK E NO 1804,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002195,2019,2160 CENTURY PARK E NO 1806,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002196,2019,2160 CENTURY PARK E NO 1805,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002197,2019,2160 CENTURY PARK E NO 1803N,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002198,2019,2160 CENTURY PARK E NO 1801N,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002199,2019,2160 CENTURY PARK E NO 1807,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002200,2019,2160 CENTURY PARK E NO 1808,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002201,2019,2160 CENTURY PARK E NO 1809,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002202,2019,2160 CENTURY PARK E NO 1812,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002203,2019,2160 CENTURY PARK E NO 1811,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002204,2019,2160 CENTURY PARK E NO 1810,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002205,2019,2160 CENTURY PARK E NO 1902,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002206,2019,2160 CENTURY PARK E NO 1904,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002207,2019,2160 CENTURY PARK E NO 1906,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002208,2019,2160 CENTURY PARK E NO 1905,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002209,2019,2160 CENTURY PARK E NO 1903,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002210,2019,2160 CENTURY PARK E NO 1901,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002211,2019,2160 CENTURY PARK E NO 1907,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002212,2019,2160 CENTURY PARK E NO 1908,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002213,2019,2160 CENTURY PARK E NO 1909,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002214,2019,2160 CENTURY PARK E NO 1912,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002215,2019,2160 CENTURY PARK E NO 1911,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002216,2019,2160 CENTURY PARK E NO 1910,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002217,2019,2160 CENTURY PARK E NO 2002N,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002218,2019,2160 CENTURY PARK E NO 2004,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002219,2019,2160 CENTURY PARK E NO 2006,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002220,2019,2160 CENTURY PARK E NO 2005,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002221,2019,2160 CENTURY PARK E NO 2003,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002222,2019,2160 CENTURY PARK E NO 2001,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002223,2019,2160 CENTURY PARK E NO 2007,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002224,2019,2160 CENTURY PARK E NO 2008N,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002225,2019,2160 CENTURY PARK E NO 2009N,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002226,2019,2160 CENTURY PARK E NO 2012N,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002227,2019,2160 CENTURY PARK E NO 2011,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002228,2019,2160 CENTURY PARK E NO 2010,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002229,2019,2160 CENTURY PARK E NO 2102,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002230,2019,2160 CENTURY PARK E NO 2104N,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002231,2019,2160 CENTURY PARK E NO 2106,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002232,2019,2160 CENTURY PARK E NO 2105,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002233,2019,2160 CENTURY PARK E NO 2103,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002234,2019,2160 CENTURY PARK E NO 2101N,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002235,2019,2160 CENTURY PARK E NO 2107,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002236,2019,2160 CENTURY PARK E NO 2108,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002237,2019,2160 CENTURY PARK E NO 2109N,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002238,2019,2160 CENTURY PARK E NO 2112,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002239,2019,2160 CENTURY PARK E NO 2111,LOS ANGELES,90067,1,5,5,010C,1 unit
4329002240,2019,2160 CENTURY PARK E NO 2110,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003012,2019,2220 AVENUE OF THE STARS NO 201,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003015,2019,2220 AVENUE OF THE STARS NO 204,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003016,2019,2220 AVENUE OF THE STARS NO 205,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003017,2019,2220 AVENUE OF THE STARS NO 206,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003018,2019,2220 AVENUE OF THE STARS NO 304,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003019,2019,2220 AVENUE OF THE STARS NO 305,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003020,2019,2220 AVENUE OF THE STARS APT 306,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003021,2019,2220 AVENUE OF THE STARS NO 301W,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003022,2019,2220 AVENUE OF THE STARS APT 302,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003023,2019,2220 AVENUE OF THE STARS NO 303,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003024,2019,2220 AVENUE OF THE STARS NO 405W,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003025,2019,2220 AVENUE OF THE STARS NO 406,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003026,2019,2220 AVENUE OF THE STARS NO 401,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003027,2019,2220 AVENUE OF THE STARS NO 402,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003028,2019,2220 AVENUE OF THE STARS APT 403,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003029,2019,2220 AVENUE OF THE STARS APT 404W,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003030,2019,2220 AVENUE OF THE STARS NO 504,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003031,2019,2220 AVENUE OF THE STARS NO 505,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003032,2019,2220 AVENUE OF THE STARS NO 506,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003033,2019,2220 AVENUE OF THE STARS NO 501W,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003034,2019,2220 AVENUE OF THE STARS NO 502,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003035,2019,2220 AVENUE OF THE STARS NO 503,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003036,2019,2220 AVENUE OF THE STARS NO 605,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003037,2019,2220 AVENUE OF THE STARS NO 606,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003038,2019,2220 AVENUE OF THE STARS NO 601,LOS ANGELES,90067,1,5,5,010E,1 unit
4329003039,2019,2220 AVENUE OF THE STARS NO 602,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003040,2019,2220 AVENUE OF THE STARS NO 603,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003041,2019,2220 AVENUE OF THE STARS NO 604,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003042,2019,2220 AVENUE OF THE STARS NO 704,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003043,2019,2220 AVENUE OF THE STARS NO 705,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003044,2019,2220 AVENUE OF THE STARS NO 706W,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003045,2019,2220 AVENUE OF THE STARS NO 701,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003046,2019,2220 AVENUE OF THE STARS NO 702,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003047,2019,2220 AVENUE OF THE STARS NO 703W,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003048,2019,2220 AVENUE OF THE STARS NO 805,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003049,2019,2220 AVENUE OF THE STARS NO 806,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003050,2019,2220 AVENUE OF THE STARS NO 801,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003051,2019,2220 AVENUE OF THE STARS NO 802,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003052,2019,2220 AVENUE OF THE STARS NO 803,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003053,2019,2220 AVENUE OF THE STARS NO 804,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003054,2019,2220 AVENUE OF THE STARS NO 904,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003055,2019,2220 AVENUE OF THE STARS NO 905W,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003056,2019,2220 AVENUE OF THE STARS NO 906,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003057,2019,2220 AVENUE OF THE STARS NO 901,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003058,2019,2220 AVENUE OF THE STARS NO 902,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003059,2019,2220 AVENUE OF THE STARS NO 903,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003060,2019,2220 AVENUE OF THE STARS NO 1005,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003061,2019,2220 AVENUE OF THE STARS NO 1006W,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003062,2019,2220 AVENUE OF THE STARS NO 1001,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003063,2019,2220 AVENUE OF THE STARS NO 1002,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003064,2019,2220 AVENUE OF THE STARS NO 1003,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003065,2019,2220 AVENUE OF THE STARS NO 1004,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003068,2019,2220 AVENUE OF THE STARS NO 1106,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003069,2019,2220 AVENUE OF THE STARS NO 1101,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003070,2019,2220 AVENUE OF THE STARS APT 1102,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003071,2019,2220 AVENUE OF THE STARS APT 1103,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003072,2019,2220 AVENUE OF THE STARS NO 1205,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003073,2019,2220 AVENUE OF THE STARS NO 1206,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003074,2019,2220 AVENUE OF THE STARS NO 1201,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003075,2019,2220 AVENUE OF THE STARS NO 1202,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003076,2019,2220 AVENUE OF THE STARS NO 1203,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003077,2019,2220 AVENUE OF THE STARS NO 1204,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003078,2019,2220 AVENUE OF THE STARS NO 1404,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003079,2019,2220 AVENUE OF THE STARS NO 1405,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003080,2019,2220 AVENUE OF THE STARS NO 1406,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003081,2019,2220 AVENUE OF THE STARS NO 1401,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003082,2019,2220 AVENUE OF THE STARS NO 1402,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003083,2019,2220 AVENUE OF THE STARS NO 1403,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003085,2019,2220 AVENUE OF THE STARS NO 1506,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003086,2019,2220 AVENUE OF THE STARS NO 1501,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003087,2019,2220 AVENUE OF THE STARS NO 1502,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003088,2019,2220 AVENUE OF THE STARS NO 1503,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003089,2019,2220 AVENUE OF THE STARS NO 1504,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003090,2019,2220 AVENUE OF THE STARS APT 1604,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003091,2019,2220 AVENUE OF THE STARS NO 1605,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003092,2019,2220 AVENUE OF THE STARS NO 1606,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003093,2019,2220 AVENUE OF THE STARS NO 1601,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003094,2019,2220 AVENUE OF THE STARS NO 1602,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003095,2019,2220 AVENUE OF THE STARS NO 1603,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003096,2019,2220 AVENUE OF THE STARS NO 1705,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003097,2019,2220 AVENUE OF THE STARS NO 1706,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003098,2019,2220 AVENUE OF THE STARS NO 1701,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003099,2019,2220 AVENUE OF THE STARS NO 1702,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003100,2019,2220 AVENUE OF THE STARS NO 1703,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003101,2019,2220 AVENUE OF THE STARS NO 1704,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003102,2019,2220 AVENUE OF THE STARS NO 1804,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003103,2019,2220 AVENUE OF THE STARS NO 1805,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003105,2019,2220 AVENUE OF THE STARS NO 1801W,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003106,2019,2220 AVENUE OF THE STARS NO 1802W,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003107,2019,2220 AVENUE OF THE STARS NO 1803,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003108,2019,2220 AVENUE OF THE STARS NO 1905,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003109,2019,2220 AVENUE OF THE STARS NO 1906,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003110,2019,2220 AVENUE OF THE STARS APT 1901,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003111,2019,2220 AVENUE OF THE STARS NO 1902,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003112,2019,2220 AVENUE OF THE STARS NO 1903,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003113,2019,2220 AVENUE OF THE STARS NO 1904,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003114,2019,2220 AVENUE OF THE STARS NO 2004W,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003115,2019,2220 AVENUE OF THE STARS NO 2005,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003116,2019,2220 AVENUE OF THE STARS NO 2006,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003117,2019,2220 AVENUE OF THE STARS NO 2001W,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003118,2019,2220 AVENUE OF THE STARS NO 2002,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003119,2019,2220 AVENUE OF THE STARS NO 2003,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003120,2019,2220 AVENUE OF THE STARS NO 2105,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003121,2019,2220 AVENUE OF THE STARS NO 2106,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003122,2019,2220 AVENUE OF THE STARS NO 2101,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003123,2019,2220 AVENUE OF THE STARS NO 2102,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003124,2019,2220 AVENUE OF THE STARS NO 2103,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003125,2019,2220 AVENUE OF THE STARS NO 2104W,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003126,2019,2220 AVENUE OF THE STARS NO 2204,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003129,2019,2220 AVENUE OF THE STARS NO 2201,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003130,2019,2220 AVENUE OF THE STARS NO 2202,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003131,2019,2220 AVENUE OF THE STARS NO 2203,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003132,2019,2220 AVENUE OF THE STARS NO 2305,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003133,2019,2220 AVENUE OF THE STARS NO 2306,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003134,2019,2220 AVENUE OF THE STARS NO 2301,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003135,2019,2220 AVENUE OF THE STARS NO 2302,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003136,2019,2220 AVENUE OF THE STARS NO 2303,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003137,2019,2220 AVENUE OF THE STARS NO 2304,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003138,2019,2220 AVENUE OF THE STARS NO 2404,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003139,2019,2220 AVENUE OF THE STARS NO 2405,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003140,2019,2220 AVENUE OF THE STARS NO 2406,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003141,2019,2220 AVENUE OF THE STARS NO 2401,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003142,2019,2220 AVENUE OF THE STARS NO 2402,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003143,2019,2220 AVENUE OF THE STARS NO 2403,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003144,2019,2220 AVENUE OF THE STARS NO 2505,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003145,2019,2220 AVENUE OF THE STARS NO 2506,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003146,2019,2220 AVENUE OF THE STARS NO 2501,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003147,2019,2220 AVENUE OF THE STARS NO 2502,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003148,2019,2220 AVENUE OF THE STARS NO 2503,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003149,2019,2220 AVENUE OF THE STARS NO 2504,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003150,2019,2220 AVENUE OF THE STARS NO 2604,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003153,2019,2220 AVENUE OF THE STARS NO 2601,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003154,2019,2220 AVENUE OF THE STARS NO 2602,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003155,2019,2220 AVENUE OF THE STARS NO 2603,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003156,2019,2220 AVENUE OF THE STARS APT 2705,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003157,2019,2220 AVENUE OF THE STARS APT 2706,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003158,2019,2220 AVENUE OF THE STARS NO 2701,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003159,2019,2220 AVENUE OF THE STARS APT 2702,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003160,2019,2220 AVENUE OF THE STARS NO 2703,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003161,2019,2220 AVENUE OF THE STARS NO 2704,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003162,2019,2220 AVENUE OF THE STARS NO 2803,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003163,2019,2220 AVENUE OF THE STARS APT 2804,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003164,2019,2220 AVENUE OF THE STARS APT 2801,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003165,2019,2220 AVENUE OF THE STARS APT 2802,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003166,2019,2220 AVENUE OF THE STARS UNIT 111,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003167,2019,2220 AVENUE OF THE STARS NO 112,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003168,2019,2220 AVENUE OF THE STARS NO 114,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003169,2019,2220 AVENUE OF THE STARS NO 115,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003170,2019,2220 AVENUE OF THE STARS NO 116,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003171,2019,2220 AVENUE OF THE STARS APT 117,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003172,2019,2220 AVENUE OF THE STARS NO 118,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003173,2019,2220 AVENUE OF THE STARS NO 119,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003175,2019,2220 AVENUE OF THE STARS APT 2205,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003177,2019,2220 AVENUE OF THE STARS APT 1104,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003178,2019,2220 AVENUE OF THE STARS 2605,LOS ANGELES,90067,1,5,5,010C,1 unit
4329003179,2019,2220 AVENUE OF THE STARS 2606,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004001,2021,2222 AVENUE OF THE STARS NO 201,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004002,2021,2222 AVENUE OF THE STARS NO 202,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004003,2023,2222 AVENUE OF THE STARS NO 203,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004004,2019,2222 AVENUE OF THE STARS APT 204,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004005,2019,2222 AVENUE OF THE STARS 205E,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004007,2019,2222 AVENUE OF THE STARS NO 305E,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004008,2019,2222 AVENUE OF THE STARS NO 306,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004009,2019,2222 AVENUE OF THE STARS NO 301E,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004010,2019,2222 AVENUE OF THE STARS NO 302,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004011,2019,2222 AVENUE OF THE STARS NO 303,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004012,2019,2222 AVENUE OF THE STARS NO 304,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004013,2019,2222 AVENUE OF THE STARS NO 406,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004014,2019,2222 AVENUE OF THE STARS NO 401,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004015,2019,2222 AVENUE OF THE STARS NO 402,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004016,2019,2222 AVENUE OF THE STARS NO 403,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004017,2019,2222 AVENUE OF THE STARS NO 404,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004018,2019,2222 AVENUE OF THE STARS NO 505E,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004019,2019,2222 AVENUE OF THE STARS NO 506,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004020,2019,2222 AVENUE OF THE STARS NO 501E,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004021,2019,2222 AVENUE OF THE STARS NO 502,LOS ANGELES,90067,1,5,5,010C,1 unit
4329004022,2019,2222 AVENUE OF THE STARS NO 503,LOS ANGELES,90067,1,5,5,010C,1 unit
