APN,Application Received,Application Year,Council District,Address,City,Zip,Units Withdrawn,Replacement Unit,Latitude,Longitude
5080030020,2/17/2016,2016,10,1024 S KINGSLEY DR,LOS ANGELES ,90006.0,2.0,226.0,34.0518949,-118.3029124
5080030022,1/14/2015,2015,10,1016 S KINGSLEY DR,LOS ANGELES ,90006.0,11.0,0.0,34.0521748,-118.3029874
5080030023,2/17/2016,2016,10,1008 S KINGSLEY DR,LOS ANGELES ,90006.0,2.0,0.0,34.0522728,-118.3028035
5080031003,7/18/2007,2007,10,959 S ARDMORE AVE,Los Angeles ,90006.0,6.0,,34.0538127,-118.302413
5080031004,7/18/2007,2007,10,963 S ARDMORE AVE,Los Angeles ,90006.0,11.0,,34.05373,-118.3022604
5080033021,11/9/2016,2016,10,1028 S ARDMORE AVE,LOS ANGELES ,90006.0,2.0,,34.051817,-118.3019312
5080034017,5/1/2019,2019,10,1152 S ARDMORE AVE,LOS ANGELES ,90006.0,2.0,,34.0493185,-118.3019248
5080035009,10/18/2021,2021,10,1241 S IROLO ST,LOS ANGELES ,90006.0,2.0,,34.0479344,-118.3012353
5081007009,11/13/2020,2020,10,1242 S BRONSON AVE,LOS ANGELES ,90019.0,2.0,,34.0485358,-118.3246073
5081008001,2/5/2020,2020,10,1215 S 5TH AVE,LOS ANGELES ,90019.0,4.0,,34.0254517,-118.322419
5081008003,3/20/2017,2017,10,1225 S 5TH AVE,LOS ANGELES ,90019.0,1.0,,34.0254517,-118.322419
5081010006,2/25/2012,2012,10,1036 S NORTON AVE,Los Angeles ,90019.0,9.0,22.0,34.0526433,-118.3206529
5081010007,1/25/2012,2012,10,1040 S NORTON AVE,Los Angeles ,90019.0,5.0,0.0,34.0525936,-118.3208819
5082006030,1/30/2015,2015,10,1133 S QUEEN ANNE PL,LOS ANGELES ,90019.0,4.0,,34.0533083,-118.33104
5082009025,10/29/2013,2013,10,1257 S PLYMOUTH BLVD,Los Angeles ,90019.0,1.0,,34.0496612,-118.3303862
5082014015,5/18/2023,2023,10,4308 W VICTORIA PARK DR,LOS ANGELES ,90019.0,2.0,,34.0459683,-118.3296419
5082014025,7/24/2023,2023,10,4351 W VICTORIA PARK PL,LOS ANGELES ,90019.0,2.0,,34.046374,-118.330628
5082014029,6/12/2014,2014,10,4401 W VICTORIA PARK PL,Los Angeles ,90019.0,2.0,,34.0464849,-118.331001
5082019025,11/13/2017,2017,10,1043 S PLYMOUTH BLVD,LOS ANGELES ,90019.0,2.0,,34.05477,-118.3273611
5082019027,7/30/2013,2013,10,1033 S PLYMOUTH BLVD,Los Angeles ,90019.0,2.0,,34.0549609,-118.3273028
5082022022,6/23/2021,2021,10,1250 S WINDSOR BLVD,LOS ANGELES ,90019.0,2.0,,34.0490599,-118.3285989
5083002010,2/4/2014,2014,10,1051 S RIMPAU BLVD,Los Angeles ,90019.0,2.0,,34.0555812,-118.3346735
5083003011,8/21/2014,2014,10,1059 S HUDSON AVE,Los Angeles ,90019.0,2.0,,34.055446,-118.33593
5083006007,1/22/2016,2016,10,1131 S TREMAINE AVE,LOS ANGELES ,90019.0,2.0,,34.054629,-118.338599
5083006023,1/19/2022,2022,10,1126 S LONGWOOD AVE,LOS ANGELES ,90019.0,2.0,,34.0549192,-118.339123
5083007006,4/29/2015,2015,10,1129 S KENISTON AVE,LOS ANGELES ,90019.0,2.0,,34.0549,-118.337366
5083011024,9/12/2018,2018,10,1146 S MULLEN AVE,LOS ANGELES ,90019.0,2.0,2.0,34.0537244,-118.33357
5083016003,10/2/2017,2017,10,1209 S RIMPAU BLVD,LOS ANGELES ,90019.0,2.0,,34.052509,-118.335899
5083017023,7/13/2016,2016,10,1246 S KENISTON AVE,LOS ANGELES ,90019.0,2.0,,34.0516093,-118.3380261
5083018006,4/4/2024,2024,10,1223 S KENISTON AVE,LOS ANGELES ,90019.0,2.0,,34.052378,-118.33843
5083022008,6/10/2015,2015,10,1333 S KENISTON AVE,LOS ANGELES ,90019.0,2.0,,34.050284,-118.339261
5083024019,2/23/2018,2018,10,1324 S KENISTON AVE,LOS ANGELES ,90019.0,2.0,,34.050342,-118.338515
5083025003,12/7/2015,2015,10,1365 S HUDSON AVE,LOS ANGELES ,90019.0,2.0,,34.049348,-118.338395
5083031002,4/26/2017,2017,10,4506 W DOCKWEILER ST,LOS ANGELES ,90019.0,4.0,,34.0501453,-118.3335627
5083031026,11/28/2018,2018,10,1269 S MUIRFIELD RD,LOS ANGELES ,90019.0,2.0,,34.0498741,-118.3345657
5084004015,3/1/2024,2024,5,927 S SYCAMORE AVE,LOS ANGELES ,90036.0,2.0,,34.058085,-118.3447618
5084005013,3/20/2023,2023,5,906 S SYCAMORE AVE,LOS ANGELES ,90036.0,2.0,,34.0585545,-118.3440808
5084006006,8/14/2018,2018,5,930 S MANSFIELD AVE,LOS ANGELES ,90036.0,4.0,,34.0579161,-118.3419362
5084012019,5/4/2016,2016,10,1090 S SYCAMORE AVE,LOS ANGELES ,90019.0,2.0,,34.0546341,-118.3451219
5084027021,4/1/2022,2022,10,1238 S CITRUS AVE,LOS ANGELES ,90019.0,2.0,,34.052099,-118.342632
5084028026,4/17/2023,2023,10,1216 S ORANGE DR,LOS ANGELES ,90019.0,1.0,,34.0528969,-118.3450306
5084029036,2/26/2018,2018,10,1206 S SYCAMORE AVE,LOS ANGELES ,90019.0,2.0,,34.053112,-118.345855
5084030011,6/1/2017,2017,10,1239 S SYCAMORE AVE,LOS ANGELES ,90019.0,2.0,,34.052105,-118.346836
5084030019,12/16/2014,2014,10,1208 S REDONDO BLVD,LOS ANGELES ,90019.0,2.0,,34.0530456,-118.3469938
5084032004,7/2/2014,2014,10,1219 S MEADOWBROOK AVE,Los Angeles ,90019.0,2.0,,34.0529505,-118.348814
5084032023,2/23/2017,2017,10,1225 S CLOVERDALE AVE,LOS ANGELES ,90019.0,2.0,,34.052732,-118.349955
5084032024,5/10/2023,2023,10,1229 S CLOVERDALE AVE,LOS ANGELES ,90019.0,1.0,,34.0526491,-118.3501008
5085002018,7/13/2016,2016,5,1042 S STANLEY AVE,LOS ANGELES ,90019.0,2.0,,34.0562002,-118.3583662
5085006004,10/22/2018,2018,5,1022 S MASSELIN AVE,LOS ANGELES ,90019.0,2.0,,34.056667,-118.3547752
5085010002,5/1/2019,2019,5,1009 S COCHRAN AVE,LOS ANGELES ,90019.0,4.0,,34.0569151,-118.3495149
5085014001,2/14/2018,2018,10,5360 W SAN VICENTE BLVD,LOS ANGELES ,90019.0,4.0,,34.0553087,-118.357837
5085022009,3/29/2023,2023,10,1243 S CURSON AVE,LOS ANGELES ,90019.0,2.0,,34.052595,-118.3593404
5085022024,12/10/2019,2019,10,1202 S STANLEY AVE,LOS ANGELES ,90019.0,2.0,,34.0537507,-118.3594123
5085023011,3/7/2014,2014,10,1142 S STANLEY AVE,Los Angeles ,90019.0,2.0,,34.0542423,-118.3592764
5085036015,12/30/2021,2021,10,1343 S DUNSMUIR AVE,LOS ANGELES ,90019.0,4.0,,34.0491487,-118.3536825
5086010012,10/21/2015,2015,5,720 S ORANGE GROVE AVE,LOS ANGELES ,90036.0,4.0,,34.0620496,-118.3605677
5086010013,10/21/2015,2015,5,716 S ORANGE GROVE AVE,LOS ANGELES ,90036.0,4.0,,34.0620317,-118.3604195
5086012032,5/2/2018,2018,5,951 S OGDEN DR,LOS ANGELES ,90036.0,6.0,,34.0581229,-118.3618903
5086013021,12/4/2017,2017,10,1051 S OGDEN DR,LOS ANGELES ,90019.0,4.0,,34.0565143,-118.3625812
5086021015,6/18/2014,2014,5,738 S OGDEN DR,Los Angeles ,90036.0,8.0,,34.0614186,-118.359733
5086021033,9/9/2015,2015,5,5915 W 8TH ST,LOS ANGELES ,90036.0,2.0,,34.0609892,-118.3590385
5086026003,8/14/2018,2018,10,1080 S GENESEE AVE,LOS ANGELES ,90019.0,2.0,,34.0552229,-118.3613384
5087001024,1/28/2009,2009,5,1042 S LA CIENEGA BLVD,Los Angeles ,90035.0,36.0,,34.057984,-118.3759209
5087013021,12/18/2012,2012,5,1029 S CRESCENT HEIGHTS BLVD,Los Angeles ,90035.0,2.0,,34.0579503,-118.3699214
5087020031,6/13/2014,2014,5,1100 S STEARNS DR,Los Angeles ,90035.0,2.0,,34.056061,-118.3689675
5087021022,12/17/2012,2012,5,1212 S STEARNS DR,Los Angeles ,90035.0,2.0,,34.053697,-118.370075
5087027017,10/25/2017,2017,5,1244 S HI POINT ST,LOS ANGELES ,90035.0,2.0,,34.0513683,-118.3683749
5088010019,8/23/2018,2018,5,6539 W COMMODORE SLOAT DR,LOS ANGELES ,90048.0,2.0,,34.0623789,-118.3708051
5089005010,8/7/2017,2017,5,744 S RIDGELEY DR,LOS ANGELES ,90036.0,6.0,7.0,34.0610359,-118.350732
5089014006,9/6/2017,2017,5,838 S STANLEY AVE,LOS ANGELES ,90036.0,2.0,,34.059677,-118.3568092
5089014034,5/22/2019,2019,5,819 S CURSON AVE,LOS ANGELES ,90036.0,2.0,,34.0602166,-118.3562215
5090031009,7/22/2009,2009,5,4245 W 8TH ST,Los Angeles ,90005.0,4.0,,34.05984,-118.32188
5092002029,4/23/2015,2015,4,838 S CRENSHAW BLVD,LOS ANGELES ,90005.0,2.0,44.0,34.0580435,-118.3211484
5092021013,5/4/2022,2022,5,951 S WILTON PL,LOS ANGELES ,90019.0,2.0,,34.0542733,-118.3145932
5092022006,4/11/2023,2023,5,3778 W 9TH ST,LOS ANGELES ,90019.0,2.0,,34.05567000000001,-118.3137096
5092022007,4/11/2023,2023,5,900 S WILTON PL,LOS ANGELES ,90019.0,2.0,,34.0556789,-118.3140753
5092022011,5/5/2015,2015,4,938 S WILTON PL,LOS ANGELES ,90019.0,8.0,19.0,34.0546245,-118.3139253
5092023013,12/8/2014,2014,4,3730 W 9TH ST,LOS ANGELES ,90019.0,10.0,21.0,34.0557016,-118.3124222
5092025019,6/2/2016,2016,5,848 S GRAMERCY PL,LOS ANGELES ,90005.0,2.0,,34.0566052,-118.3129064
5092026010,2/5/2021,2021,5,857 S GRAMERCY PL,LOS ANGELES ,90005.0,3.0,,34.056401,-118.313511
5092027007,6/3/2019,2019,5,726 S WILTON PL,LOS ANGELES ,90005.0,4.0,,34.05903929999999,-118.3139537
5092027008,12/30/2016,2016,5,732 S WILTON PL,LOS ANGELES ,90005.0,2.0,,34.0589163,-118.3139718
5092027019,4/10/2023,2023,5,727 S GRAMERCY PL,LOS ANGELES ,90005.0,2.0,,34.0589412,-118.3134834
5092028019,9/4/2019,2019,5,749 S GRAMERCY DR,LOS ANGELES ,90005.0,6.0,,34.0582252,-118.312498
5093004009,5/11/2022,2022,5,734 S MANHATTAN PL,LOS ANGELES ,90005.0,4.0,,34.0585993,-118.3098782
5093004014,12/2/2014,2014,5,700 S MANHATTAN PL,LOS ANGELES ,90005.0,7.0,160.0,34.0594172,-118.3098895
5093017018,11/7/2014,2014,10,837 S HARVARD BLVD,Los Angeles ,90005.0,7.0,,34.0567536,-118.3044356
5093022007,5/5/2017,2017,10,826 S HARVARD BLVD,LOS ANGELES ,90005.0,7.0,131.0,34.0568506,-118.3038353
5093022008,6/14/2017,2017,10,824 S HARVARD BLVD,LOS ANGELES ,90005.0,9.0,0.0,34.0569793,-118.3039046
5093022009,6/14/2017,2017,10,818 S HARVARD BLVD,LOS ANGELES ,90005.0,8.0,0.0,34.0571281,-118.3039231
5093022010,6/14/2017,2017,10,814 S HARVARD BLVD,LOS ANGELES ,90005.0,12.0,0.0,34.057265,-118.3038728
5093022011,5/5/2017,2017,10,808 S HARVARD BLVD,LOS ANGELES ,90005.0,9.0,0.0,34.0573883,-118.3038297
5093022016,8/24/2016,2016,10,819 S KINGSLEY DR,LOS ANGELES ,90005.0,3.0,,34.0571859,-118.3032737
5093022017,8/24/2016,2016,10,825 S KINGSLEY DR,LOS ANGELES ,90005.0,2.0,,34.0570018,-118.30334
5093023057,10/17/2022,2022,10,927 S ARDMORE AVE,LOS ANGELES ,90006.0,9.0,,34.05491689999999,-118.3022545
5093024005,12/21/2022,2022,10,842 S KINGSLEY DR,LOS ANGELES ,90005.0,2.0,,34.0566024,-118.3028101
5093025102,6/26/2018,2018,10,748 S KINGSLEY DR,LOS ANGELES ,90005.0,4.0,68.0,34.05842,-118.3028084
5094004011,11/13/2018,2018,10,750 S IROLO ST,LOS ANGELES ,90005.0,8.0,,34.058279,-118.300571
5094004012,11/13/2018,2018,10,748 S IROLO ST,LOS ANGELES ,90005.0,2.0,,34.0584406,-118.3005831
5094009011,2/7/2018,2018,10,707 S BERENDO ST,LOS ANGELES ,90005.0,12.0,,34.059317,-118.2943418
5094017002,3/27/2019,2019,10,848 S MARIPOSA AVE,LOS ANGELES ,90005.0,8.0,38.0,34.056344,-118.2984309
5094017003,6/30/2017,2017,10,840 S MARIPOSA AVE,LOS ANGELES ,90005.0,8.0,108.0,34.0565035,-118.2984487
5094017004,6/30/2017,2017,10,834 S MARIPOSA AVE,LOS ANGELES ,90005.0,4.0,,34.056689,-118.2983822
5094017005,6/30/2017,2017,10,826 S MARIPOSA AVE,LOS ANGELES ,90005.0,4.0,,34.0568641,-118.2983853
5094017007,7/17/2018,2018,10,812 S MARIPOSA AVE,LOS ANGELES ,90005.0,4.0,,34.0572543,-118.2984203
5094017017,6/30/2017,2017,10,837 S FEDORA ST,LOS ANGELES ,90005.0,2.0,0.0,34.056603,-118.2979602
5094017018,6/30/2017,2017,10,841 S FEDORA ST,LOS ANGELES ,90005.0,4.0,0.0,34.0564226,-118.2979601
5094017019,3/9/2018,2018,10,849 S FEDORA ST,LOS ANGELES ,90005.0,4.0,81.0,34.0563039,-118.29796
5094018001,12/4/2019,2019,10,854 S NORMANDIE AVE,LOS ANGELES ,90005.0,8.0,,34.0561855,-118.2996258
5094018013,1/20/2022,2022,10,823 S MARIPOSA AVE,LOS ANGELES ,90005.0,4.0,,34.057034,-118.299034
5094018014,6/5/2023,2023,10,827 S MARIPOSA AVE,LOS ANGELES ,90005.0,2.0,,34.0568833,-118.2990183
5094023011,11/12/2021,2021,10,936 S FEDORA ST,LOS ANGELES ,90006.0,2.0,,34.0545413,-118.2974432
5094023027,7/3/2019,2019,10,923 S KENMORE AVE,LOS ANGELES ,90006.0,2.0,,34.0549381,-118.2967499
5094023028,7/3/2019,2019,10,931 S KENMORE AVE,LOS ANGELES ,90006.0,2.0,,34.054967,-118.2967596
5094023029,7/3/2019,2019,10,935 S KENMORE AVE,LOS ANGELES ,90006.0,2.0,,34.054845,-118.2967082
5094023038,1/11/2017,2017,10,904 S KENMORE AVE,LOS ANGELES ,90006.0,6.0,,34.055624,-118.296201
5094023039,1/11/2017,2017,10,900 S KENMORE AVE,LOS ANGELES ,90006.0,6.0,,34.0557758,-118.2962419
5094024006,1/9/2019,2019,10,917 S BERENDO ST,LOS ANGELES ,90006.0,4.0,10.0,34.0552249,-118.294434
5094024015,2/7/2018,2018,10,924 S CATALINA ST,LOS ANGELES ,90006.0,4.0,30.0,34.0549444,-118.2951021
5094025002,9/20/2013,2013,10,901 S NEW HAMPSHIRE AVE,Los Angeles ,90006.0,4.0,16.0,34.0557159,-118.293162
5094025017,6/20/2018,2018,10,920 S BERENDO ST,LOS ANGELES ,90006.0,12.0,27.0,34.0551044,-118.2939643
5094026018,3/12/2020,2020,10,2926 W JAMES M. WOOD BLVD,LOS ANGELES ,90006.0,10.0,,34.0557348,-118.2923901
5101008023,9/29/2015,2015,9,326 E 57TH ST,LOS ANGELES ,90011.0,3.0,,33.9904326,-118.2691569
5101011011,9/30/2021,2021,9,206 E 53RD ST,LOS ANGELES ,90011.0,2.0,2.0,33.9940317,-118.2715004
5101013012,9/24/2021,2021,9,162 E 54TH ST,LOS ANGELES ,90011.0,2.0,3.0,33.99317,-118.2717942
5101031024,10/6/2020,2020,9,132 W 54TH ST,LOS ANGELES ,90037.0,2.0,2.0,33.9930015,-118.2752506
5101031032,2/5/2018,2018,9,5415 S MAIN ST,LOS ANGELES ,90037.0,15.0,,33.9926435,-118.2741301
5101034002,3/20/2023,2023,9,5309 S MAIN ST,LOS ANGELES ,90037.0,4.0,,33.9938434,-118.274265
5101038029,6/5/2023,2023,9,5629 S BROADWAY ,LOS ANGELES ,90037.0,2.0,,33.9908,-118.27849
5103010006,8/29/2018,2018,9,748 E 54TH ST,LOS ANGELES ,90011.0,2.0,,33.993097,-118.26183
5103011003,3/27/2019,2019,9,750 E 55TH ST,LOS ANGELES ,90011.0,2.0,,33.9922886,-118.2613342
5103016020,9/28/2023,2023,9,1033 E 57TH ST,LOS ANGELES ,90011.0,2.0,,33.9909024,-118.2575131
5104009002,7/11/2016,2016,9,5307 S COMPTON AVE,LOS ANGELES ,90011.0,1.0,,33.9198476,-118.2462306
5104013020,12/10/2019,2019,9,1213 E 54TH ST,LOS ANGELES ,90011.0,2.0,2.0,33.9940706,-118.2538965
5104024009,2/11/2016,2016,9,1121 E 57TH ST,LOS ANGELES ,90011.0,2.0,,33.9913245,-118.255783
5105002018,1/20/2022,2022,9,1509 E 53RD ST,LOS ANGELES ,90011.0,4.0,,33.9950438,-118.2473479
5106001002,2/24/2023,2023,9,1528 E VERNON AVE,LOS ANGELES ,90011.0,4.0,,34.0037496,-118.2472482
5106002021,7/20/2020,2020,9,1571 E 45TH ST,LOS ANGELES ,90011.0,2.0,4.0,34.0028302,-118.2461433
5106004039,3/8/2021,2021,9,4426 S LONG BEACH EAST AVE,LOS ANGELES ,90058.0,3.0,,33.8604465,-118.140047
5106020002,11/28/2018,2018,9,4859 S LONG BEACH WEST AVE,LOS ANGELES ,90058.0,3.0,,34.0549076,-118.242643
5107002010,4/9/2020,2020,9,1223 E 45TH ST,LOS ANGELES ,90011.0,2.0,3.0,34.0031837,-118.2536897
5107010027,1/19/2021,2021,9,4617 S HOOPER AVE,LOS ANGELES ,90011.0,1.0,3.0,34.0014762,-118.2522953
5107022023,7/10/2019,2019,9,4821 S COMPTON AVE,LOS ANGELES ,90011.0,2.0,,33.9198476,-118.2462306
5107023028,5/11/2018,2018,9,1410 E 48TH PL,LOS ANGELES ,90011.0,2.0,,33.9991083,-118.2496351
5107031031,7/20/2023,2023,9,1401 E 51ST ST,LOS ANGELES ,90011.0,1.0,,33.9968807,-118.2497799
5109003039,2/14/2024,2024,9,121 E 49TH ST,LOS ANGELES ,90011.0,1.0,,33.998485,-118.273496
5109005030,10/20/2014,2014,9,144 E 51ST ST,Los Angeles ,90011.0,1.0,,33.9963742,-118.2724066
5109008009,4/22/2014,2014,9,216 E 49TH ST,Los Angeles ,90011.0,1.0,,33.99809140000001,-118.2714599
5109025032,11/12/2021,2021,9,355 E 53RD ST,LOS ANGELES ,90011.0,2.0,,33.9944751,-118.2682497
5110006023,4/19/2022,2022,9,4517 S MAIN ST,LOS ANGELES ,90037.0,2.0,,34.0023389,-118.2742115
5110006024,4/19/2022,2022,9,4513 S MAIN ST,LOS ANGELES ,90037.0,2.0,,34.002412,-118.2742758
5110006028,4/19/2022,2022,9,4505 S MAIN ST,LOS ANGELES ,90037.0,3.0,,34.00265,-118.27421
5110009008,3/4/2015,2015,9,324 W 46TH ST,LOS ANGELES ,90037.0,2.0,2.0,34.00174,-118.2792749
5110010007,12/3/2014,2014,9,314 W 47TH ST,LOS ANGELES ,90037.0,1.0,,34.0008637,-118.2790354
5110020022,3/7/2018,2018,9,241 W 50TH ST,LOS ANGELES ,90037.0,2.0,,33.9976864,-118.2776718
5110025003,8/26/2010,2010,9,5113 S MAIN ST,Los Angeles ,90037.0,6.0,46.0,33.9961734,-118.2743161
5111023025,8/13/2020,2020,9,4057 S MAIN ST,LOS ANGELES ,90037.0,24.0,,34.0098035,-118.2743921
5113003012,9/25/2017,2017,9,4069 1/2 S AVALON BLVD,LOS ANGELES ,90011.0,2.0,,34.0097248,-118.2655309
5113018013,8/4/2023,2023,9,217 E VERNON AVE,LOS ANGELES ,90011.0,2.0,,34.0040513,-118.2710943
5113029019,6/26/2018,2018,9,4045 S WOODLAWN AVE,LOS ANGELES ,90011.0,2.0,,34.0038405,-118.2728335
5113030001,5/4/2021,2021,9,4051 S WOODLAWN AVE,LOS ANGELES ,90011.0,3.0,,34.0038405,-118.2728335
5113031011,1/22/2020,2020,9,4201 S WOODLAWN AVE,LOS ANGELES ,90011.0,2.0,,34.0038405,-118.2728335
5113032031,12/15/2014,2014,9,4234 S WOODLAWN AVE,LOS ANGELES ,90011.0,2.0,2.0,34.0038405,-118.2728335
5113036019,10/22/2021,2021,9,4345 S WOODLAWN AVE,LOS ANGELES ,90011.0,5.0,,34.0038405,-118.2728335
5114008021,11/5/2018,2018,9,760 E 40TH PL,LOS ANGELES ,90011.0,2.0,4.0,34.0100023,-118.262375
5114014009,3/9/2018,2018,9,1036 E 35TH ST,LOS ANGELES ,90011.0,8.0,74.0,34.0114857,-118.2574729
5114014020,3/9/2018,2018,9,"1037 E MARTIN LUTHER KING, JR BLVD",LOS ANGELES ,90011.0,3.0,0.0,34.0111644,-118.2574866
5114018022,5/14/2015,2015,9,1002 E 33RD ST,LOS ANGELES ,90011.0,2.0,,34.0136401,-118.258167
5114019005,5/4/2022,2022,9,1001 E 33RD ST,LOS ANGELES ,90011.0,1.0,,34.0139892,-118.2581562
5115001004,12/10/2019,2019,9,789 E 41ST PL,LOS ANGELES ,90011.0,2.0,,34.0084147,-118.2618203
5115006011,8/1/2016,2016,9,662 E 42ND ST,LOS ANGELES ,90011.0,2.0,2.0,34.007319,-118.264019
5115019028,1/29/2014,2014,9,1055 E 42ND PL,Los Angeles ,90011.0,2.0,,34.00677,-118.25715
5116003005,6/25/2015,2015,9,4210 S HOOPER AVE,LOS ANGELES ,90011.0,2.0,,34.0071529,-118.2518841
5116008002,10/29/2019,2019,9,4307 S COMPTON AVE,LOS ANGELES ,90011.0,2.0,,33.9198476,-118.2462306
5116027002,5/5/2014,2014,9,1808 E 41ST PL,Los Angeles ,90058.0,1.0,,34.0066545,-118.2410014
5118011001,1/5/2023,2023,9,2616 S HOOPER AVE,LOS ANGELES ,90011.0,1.0,,34.0160206,-118.2505213
5118014011,5/22/2019,2019,9,1348 E 27TH ST,LOS ANGELES ,90011.0,2.0,,34.0148352,-118.2495801
5119010017,2/7/2022,2022,9,1120 E 25TH ST,LOS ANGELES ,90011.0,2.0,,34.0192747,-118.2538729
5119013020,11/5/2018,2018,9,1109 E 28TH ST,LOS ANGELES ,90011.0,3.0,,34.0167883,-118.2552789
5119014016,8/3/2021,2021,9,1117 E 29TH ST,LOS ANGELES ,90011.0,2.0,,34.0155463,-118.2553931
5119022017,3/13/2023,2023,9,1265 E ADAMS BLVD,LOS ANGELES ,90011.0,2.0,,34.0170243,-118.2503083
5119024005,8/13/2020,2020,9,1414 E 23RD ST,LOS ANGELES ,90011.0,3.0,2.0,34.0190536,-118.2508901
5120001007,2/5/2018,2018,9,120 E 31ST ST,LOS ANGELES ,90011.0,2.0,,34.0204829,-118.2705461
5120022006,2/13/2015,2015,9,526 E JEFFERSON BLVD,LOS ANGELES ,90011.0,2.0,,34.0154718,-118.2666114
5120026022,8/7/2019,2019,9,839 E 32ND ST,LOS ANGELES ,90011.0,2.0,,34.01591990000001,-118.2610297
5121012003,6/16/2023,2023,9,3605 1/2 S SAN PEDRO ST,LOS ANGELES ,90011.0,3.0,,33.9606202,-118.2692659
5121022011,12/17/2021,2021,9,3848 S WALL ST,LOS ANGELES ,90011.0,3.0,,34.0736042,-118.3858225
5121029023,7/25/2022,2022,9,3811 S WOODLAWN AVE,LOS ANGELES ,90011.0,2.0,,34.0038405,-118.2728335
5122012009,11/1/2017,2017,9,222 W 27TH ST,LOS ANGELES ,90007.0,6.0,,34.024806,-118.2720127
5123011005,8/30/2007,2007,9,3024 S ROYAL ST,Los Angeles ,90007.0,2.0,,34.0256,-118.28109
5123011009,8/30/2007,2007,9,3042 S ROYAL ST,Los Angeles ,90007.0,2.0,,34.0250961,-118.2813142
5123011021,8/30/2007,2007,9,3015 S SHRINE PL,Los Angeles ,90007.0,3.0,,34.0253953,-118.2802463
5123013002,4/20/2022,2022,9,705 W 30TH ST,LOS ANGELES ,90007.0,16.0,,34.0260989,-118.2798509
5123020005,6/21/2012,2012,9,516 W 31ST ST,Los Angeles ,90007.0,24.0,,34.024236,-118.278002
5123020006,1/14/2019,2019,9,510 W 31ST ST,LOS ANGELES ,90007.0,4.0,,34.0236041,-118.277812
5123020011,5/18/2018,2018,9,515 W 31ST ST,LOS ANGELES ,90007.0,4.0,74.0,34.024032,-118.277746
5124018002,6/22/2023,2023,1,1950 S PARK GROVE AVE,LOS ANGELES ,90007.0,3.0,,34.0349081,-118.2769041
5124031006,4/6/2017,2017,1,2128 S PARK GROVE AVE,LOS ANGELES ,90007.0,2.0,,34.0331566,-118.2779915
5127003001,1/26/2024,2024,9,1949 S ADAIR ST,LOS ANGELES ,90011.0,2.0,,34.026825,-118.2594004
5127003017,10/25/2022,2022,9,635 E 21ST ST,LOS ANGELES ,90011.0,2.0,,34.0264647,-118.2594004
5127003020,5/22/2019,2019,9,617 E 21ST ST,LOS ANGELES ,90011.0,2.0,4.0,34.0265746,-118.2597865
5127005003,2/12/2019,2019,9,638 E 21ST ST,LOS ANGELES ,90011.0,2.0,,34.0259101,-118.2595374
5127012007,10/9/2019,2019,9,2310 S WALL ST,LOS ANGELES ,90011.0,2.0,,34.0551682,-118.3857434
5127015007,10/29/2019,2019,9,2223 S TRINITY ST,LOS ANGELES ,90011.0,2.0,,34.0258626,-118.2615424
5127015020,12/27/2017,2017,9,2210 S WALL ST,LOS ANGELES ,90011.0,2.0,3.0,34.0551682,-118.3857434
5127015021,12/27/2017,2017,9,2204 S WALL ST,LOS ANGELES ,90011.0,3.0,3.0,34.0551682,-118.3857434
5127023004,4/3/2017,2017,14,1723 S SANTEE ST,LOS ANGELES ,90015.0,6.0,,34.0309933,-118.261833
5127029037,1/24/2018,2018,9,1910 S LOS ANGELES ST,LOS ANGELES ,90011.0,31.0,105.0,34.030021,-118.263582
5127032019,2/5/2020,2020,9,248 E 23RD ST,LOS ANGELES ,90011.0,2.0,,34.02585699999999,-118.264618
5127033021,4/23/2019,2019,9,206 E 24TH ST,LOS ANGELES ,90011.0,2.0,,34.0257381,-118.2662772
5127036017,10/30/2023,2023,9,300 E 25TH ST,LOS ANGELES ,90011.0,2.0,,34.0244856,-118.2659013
5127036022,1/7/2020,2020,9,210 E 25TH ST,LOS ANGELES ,90011.0,3.0,4.0,34.0248367,-118.2665721
5127037008,6/27/2023,2023,9,125 E ADAMS BLVD,LOS ANGELES ,90011.0,3.0,,34.0247099,-118.2677236
5128002016,7/16/2019,2019,9,232 E 27TH ST,LOS ANGELES ,90011.0,3.0,4.0,34.0228631,-118.2671517
5128002028,1/22/2020,2020,9,229 E 28TH ST,LOS ANGELES ,90011.0,2.0,,34.0224338,-118.2673839
5128003029,7/25/2023,2023,9,235 E 29TH ST,LOS ANGELES ,90011.0,2.0,,34.0217453,-118.2678753
5128003034,5/14/2019,2019,9,211 1/2 E 29TH ST,LOS ANGELES ,90011.0,2.0,,34.0220121,-118.2685805
5128003039,3/22/2021,2021,9,117 E 29TH ST,LOS ANGELES ,90011.0,2.0,,34.0224443,-118.2694561
5128004031,3/10/2016,2016,9,225 E 30TH ST,LOS ANGELES ,90011.0,2.0,,34.0211096,-118.268627
5128008013,7/25/2023,2023,9,438 E 28TH ST,LOS ANGELES ,90011.0,2.0,,34.0211084,-118.2654752
5128012020,10/29/2019,2019,9,637 E 28TH ST,LOS ANGELES ,90011.0,3.0,4.0,34.0204315,-118.2630559
5128014005,2/1/2021,2021,9,608 E 29TH ST,LOS ANGELES ,90011.0,2.0,,34.0197002,-118.2646422
