Address,Zip Code,CD#,Year of Covenant,Affordable Units,Total Units,% of Affordable,Rec Year,Entitlement,Zip,C of O,Extremely Low (AMI 30%),"Very, Very Low (45%)",Very Low (AMI 50%),Low (AMI 50%-80%),Moderate (AMI 120%),Workforce (AMI 150%),Types of Density Bonus/Discretionary/Specific Plan,source,Cleaned_Address,LAT,LONG
"8747 N.Sepulveda Blvd, North Hills 91301",91301.0,6.0,2010,4.0,38,0.1052631578947368,2010,DB,91301,2011-12-13 00:00:00,,,,4.0,,,,deduplicated_matched,"8747 N.Sepulveda Blvd, North Hills",34.229689,-118.4682932
"14349-14353 W. Friar St, Van Nuys 91401",91401.0,6.0,2010,2.0,18,0.1111111111111111,2010,DB,91401,2011-09-20 00:00:00,,,2.0,,,,,deduplicated_matched,"14349-14353 W. Friar St, Van Nuys",34.1859836,-118.4461322
"1813-1819 Prosser, Los Angeles 90027",90027.0,5.0,2010,2.0,21,0.0952380952380952,2010,DB,90027,2011-09-06 00:00:00,,,2.0,,,,,deduplicated_matched,"1813-1819 Prosser, Los Angeles",34.0549076,-118.242643
"11901 Goshen Ave, Los Angeles 90049",90049.0,11.0,2010,1.0,220,0.0045454545454545,2010,DB,90049,2010-10-18 00:00:00,,,1.0,,,,,deduplicated_matched,"11901 Goshen Ave, Los Angeles",34.0478633,-118.4652842
"6222 N. Kester Ave, Van Nuys 91411",91411.0,6.0,2010,2.0,22,0.0909090909090909,2010,DB,91411,2017-08-31 00:00:00,,,2.0,,,,,deduplicated_matched,"6222 N. Kester Ave, Van Nuys",34.1833845,-118.4571268
"11501 W. Hatteras St, North Hollywood 91316",91316.0,2.0,2010,1.0,8,0.125,2008,DB,91601,2008-11-25 00:00:00,,,,1.0,,,,deduplicated_matched,"11501 W. Hatteras St, North Hollywood",34.1760311,-118.3822449
"11501 W HATTERAS ST 1-8 North Hollywood, CA 91601",91601.0,2.0,2008,,8,0.125,2008,DB,91601,2008-11-25 00:00:00,,,,1.0,,,,deduplicated_matched,"11501 W HATTERAS ST North Hollywood, CA",34.1760311,-118.3822449
"14823 Sylvan, Los Angeles",91411.0,6.0,2010,1.0,9,0.1111111111111111,2010,DB,91411,2014-03-17 00:00:00,,,,1.0,,,,deduplicated_matched,"14823 Sylvan, Los Angeles",34.1850136,-118.456262
"10737-10747 Magnolia Blvd, Los Angeles 91601",91601.0,2.0,2010,26.0,126,0.2063492063492063,2010,DB,91601,2013-02-11 00:00:00,,,,26.0,,,,deduplicated_matched,"10737-10747 Magnolia Blvd, Los Angeles",34.1649076,-118.3649675
"18424 S. Normandie Ave, Los Angeles",90248.0,15.0,2010,2.0,47,0.0425531914893617,2010,DB,90248,2009-09-01 00:00:00,,,,2.0,,,,deduplicated_matched,"18424 S. Normandie Ave, Los Angeles",33.8635562,-118.2989437
"1408 W. Washington Blvd, Los Angeles 90007",90007.0,1.0,2010,4.0,41,0.0975609756097561,2010,DB,90007,2013-06-01 00:00:00,,,,2.0,2.0,,,deduplicated_matched,"1408 W. Washington Blvd, Los Angeles",34.0398,-118.28697
"2614 W. 7th St, Los Angeles 90057",90057.0,1.0,2010,60.0,68,0.8823529411764706,2010,DB,90057,2012-03-01 00:00:00,,,,60.0,,,,deduplicated_matched,"2614 W. 7th St, Los Angeles",34.0586595,-118.2828031
"4401 Sepulveda Blvd, Los Angeles 91403",91403.0,4.0,2010,2.0,47,0.0425531914893617,2010,DB,91403,none as of 5/29/19,,,2.0,,,,,deduplicated_matched,"4401 Sepulveda Blvd, Los Angeles",34.1502086,-118.4676684
"201-218 N. Palos Verdes St, Los Angeles 90731",90731.0,15.0,2010,49.0,49,1.0,2010,DB,90731,2011-11-09 00:00:00,,,,49.0,,,,deduplicated_matched,"201-218 N. Palos Verdes St, Los Angeles",33.74418989999999,-118.281354
"959 S. Ardmore Ave, Los Angeles 90006",90006.0,10.0,2010,48.0,48,1.0,2010,DB,90006,2010-08-04 00:00:00,,,,48.0,,,,deduplicated_matched,"959 S. Ardmore Ave, Los Angeles",34.0538127,-118.302413
"14726-14728 W. Blythe St, Panorama City 91402",91402.0,6.0,2010,3.0,29,0.1034482758620689,2010,DB,91402,2011-11-09 00:00:00,,,,3.0,,,,deduplicated_matched,"14726-14728 W. Blythe St, Panorama City",34.2147284,-118.4538783
"14655 W. Blythe St, Panorama City 90301",90301.0,6.0,2010,11.0,69,0.1594202898550724,2010,DB,90301,2011-11-09 00:00:00,,,,11.0,,,,deduplicated_matched,"14655 W. Blythe St, Panorama City",34.2154511,-118.4526463
"1521 W. Pico Blvd, Los Angeles 90015",90015.0,1.0,2010,56.0,56,1.0,2010,DB,90015,2011-12-09 00:00:00,6.0,,36.0,14.0,,,,deduplicated_matched,"1521 W. Pico Blvd, Los Angeles",34.0447132,-118.2758675
"716 N. Yale St, Los Angeles 90012",90012.0,1.0,2010,55.0,55,1.0,2010,DB,90012,2008-02-14 00:00:00,,,,55.0,,,,deduplicated_matched,"716 N. Yale St, Los Angeles",34.06166839999999,-118.2410301
"3327 E. Sabina St, Los Angeles",90023.0,14.0,2010,111.0,112,0.9910714285714286,2010,DB,90023,2012-08-07 00:00:00,,,80.0,31.0,,,,deduplicated_matched,"3327 E. Sabina St, Los Angeles",34.0300798,-118.1998896
"1901 W. 7th St, Los Angeles 90057",90057.0,1.0,2010,89.0,90,0.9888888888888888,2010,DB,90057,2012-11-07 00:00:00,,,,89.0,,,,deduplicated_matched,"1901 W. 7th St, Los Angeles",34.0557467,-118.2747658
"952 N. Harvard Blvd, Los Angeles 90029",90029.0,13.0,2010,32.0,40,0.8,2010,DB,90029,2010-08-16 00:00:00,,,,32.0,,,,deduplicated_matched,"952 N. Harvard Blvd, Los Angeles",34.0880952,-118.3038789
"204 S. Lucas Ave, Los Angeles 90025",90025.0,1.0,2010,21.0,21,1.0,2010,DB,90025,2008-09-04 00:00:00,,,,21.0,,,,deduplicated_matched,"204 S. Lucas Ave, Los Angeles",34.0604193,-118.2598766
"204 S LUCAS AVE 1-21 Los Angeles, CA 90026",90026.0,1.0,2008,,21,1.0,2010,DB,90025,2008-09-04 00:00:00,,,,21.0,,,,deduplicated_matched,"204 S LUCAS AVE Los Angeles, CA",34.0604193,-118.2598766
"6525 S. Normandie, Los Angeles 90044",90044.0,8.0,2010,20.0,20,1.0,2010,DB,90047,2012-04-11 00:00:00,,,,20.0,,,,deduplicated_matched,"6525 S. Normandie, Los Angeles",33.9800464,-118.3005592
"10006 S. Broadway, Los Angeles 90003",90003.0,8.0,2010,8.0,16,0.5,2010,DB,90003,2011-12-21 00:00:00,,,,8.0,,,,deduplicated_matched,"10006 S. Broadway, Los Angeles",33.945291,-118.2778009
"5331 E. Huntington Dr, Los Angeles 90032",90032.0,14.0,2010,25.0,25,1.0,2010,DB,90032,2012-06-22 00:00:00,3.0,,21.0,,,,,deduplicated_matched,"5331 E. Huntington Dr, Los Angeles",34.1348629,-117.9397226
"1726 N. Gower, Los Angeles 90028",90028.0,13.0,2010,69.0,70,0.9857142857142858,2010,DB,90028,2012-02-14 00:00:00,,,,69.0,,,,deduplicated_matched,"1726 N. Gower, Los Angeles",34.1025725,-118.3221745
"504 N. Berendo, Los Angeles 90004",90004.0,13.0,2010,40.0,54,0.7407407407407407,2010,DB,90004,2010-06-09 00:00:00,,,,40.0,,,,deduplicated_matched,"504 N. Berendo, Los Angeles",34.0794025,-118.2938221
"831 W 70th St, Los Angeles 90043",90043.0,8.0,2010,33.0,49,0.673469387755102,2010,DB,90043,2010-12-01 00:00:00,,,,33.0,,,,deduplicated_matched,"831 W 70th St, Los Angeles",33.9765571,-118.2879714
"4915 S. Vermont Ave, Los Angeles 90037",90037.0,9.0,2010,49.0,49,1.0,2010,DB,90037,2012-09-24 00:00:00,,,49.0,,,,,deduplicated_matched,"4915 S. Vermont Ave, Los Angeles",33.9983087,-118.2919973
"924 S HOBART BLVD 1-49 Los Angeles, CA 90006",90006.0,10.0,2009,,49,1.0,2008,DB,90006,2009-01-14 00:00:00,,,,49.0,,,,deduplicated_matched,"924 S HOBART BLVD Los Angeles, CA",34.0549304,-118.3049533
"10620 W WHIPPLE ST North Hollywood, CA 91602",91602.0,2.0,2009,,33,0.0303030303030303,2008,DB,91602,2009-02-04 00:00:00,,,1.0,,,,,deduplicated_matched,"10620 W WHIPPLE ST North Hollywood, CA",34.14761,-118.3623709
"17720 W SUPERIOR ST Northridge, CA 91325",91325.0,12.0,2009,,47,0.0851063829787234,2009,DB,91325,2009-06-16 00:00:00,,,4.0,,,,,deduplicated_matched,"17720 W SUPERIOR ST Northridge, CA",34.2464279,-118.5580068
